,FIC_801C_CV,FIC_802C_CV,PIT_806C,PIT_805,PIT_810,PIT_809C,FIT_801C_1,FIT_801C_2,FIT_801C_3,FIT_802C,PIT_808C,MB,dP,fluxo_teorico,PDI_806C
2024-04-24 06:30:00,36.0,80.0,1464.048,3817.011,27.63126,141.649,70.66277,68.72138,52.0208664,53.037,1096.18982,78.48885757031611,2352.9629999999997,6.970495999999997,246.4412
2024-04-24 06:40:00,36.0,80.0,1462.89,3811.462,27.58673,141.0747,70.6024246,68.3538742,51.9154358,52.8158073,1095.28149,78.41667728253599,2348.572,6.910280000000005,245.8715
2024-04-24 06:50:00,36.0,80.0,1461.458,3808.674,27.57891,140.8989,70.4189148,68.71156,51.8838768,52.6677666,1094.39038,78.39410134480839,2347.216,6.835815999999997,244.703
2024-04-24 07:00:00,36.0,80.0,1485.948,3885.414,27.7339,146.7595,71.32498,69.14332,52.4294434,53.1092148,1112.2019,79.25170419877306,2399.4660000000003,8.109296000000004,246.8223
2024-04-24 07:10:00,36.0,80.0,1479.358,3859.256,27.73166,145.3454,71.07618,69.48011,51.5054,51.61522,1106.58875,78.93224851667289,2379.898,7.766615999999989,247.7456
2024-04-24 07:20:00,36.0,80.0,1476.6,3853.421,27.70461,144.6166,71.03512,69.17224,51.67177,52.6706123,1105.27527,78.88147088448018,2376.821,7.623199999999987,249.3529
2024-04-24 07:30:00,36.0,80.0,1471.53,3839.344,27.67305,144.2546,70.56714,69.43915,51.4591637,54.43399,1102.17273,78.73339513370526,2367.8140000000003,7.359559999999992,249.0073
2024-04-24 07:40:00,36.0,80.0,1470.717,3833.311,27.63221,144.314,70.83149,69.36114,51.2672119,54.2943764,1100.69006,78.6479847319812,2362.594,7.3172840000000035,246.6927
2024-04-24 07:50:00,36.0,80.0,1468.734,3831.294,27.7344,142.8468,70.68132,69.0422745,51.7991676,54.6663857,1099.80969,78.64693126180504,2362.56,7.214167999999991,245.2105
2024-04-24 08:00:00,36.0,80.0,1464.887,3817.323,27.61254,142.8679,70.527626,69.06712,51.69263,55.12075,1096.99,78.48044532959184,2352.4359999999997,7.01412399999999,242.6108
2024-04-24 08:10:00,36.0,80.0,1462.296,3796.315,27.69262,143.8272,70.18309,68.55423,51.2709541,55.54582,1095.90674,78.17781586450404,2334.0190000000002,6.879392000000001,243.3585
2024-04-24 08:20:00,36.0,80.0,1457.946,3780.188,27.7281,145.2772,70.02579,68.8232956,51.0790825,55.3426628,1092.5918,77.98300446485646,2322.242,6.653191999999993,241.838
2024-04-24 08:30:00,36.0,80.0,1462.359,3809.389,27.73479,141.1178,70.25286,68.76467,51.4944153,54.3926468,1095.92114,78.39128256343797,2347.03,6.882667999999997,245.9105
2024-04-24 08:40:00,36.0,80.0,1459.034,3791.502,27.56514,140.1582,70.50845,68.6867752,51.30974,54.6660347,1093.44775,78.15149838605124,2332.468,6.709768000000003,243.4224
2024-04-24 08:50:00,36.0,80.0,1483.133,3877.841,27.64539,145.4649,71.15031,69.21522,51.41774,54.68053,1110.63184,79.17384586619893,2394.7079999999996,7.962916000000003,250.4364
2024-04-24 09:00:00,36.0,80.0,1476.885,3846.454,27.51435,148.7559,70.60517,69.76839,51.8234253,54.62081,1107.34326,78.76336153026753,2369.5690000000004,7.638019999999999,247.3672
2024-04-24 09:10:00,36.0,80.0,1472.75,3836.545,27.41316,147.0262,70.4298,69.80889,51.5587349,54.0042343,1103.37769,78.66810703994524,2363.795,7.422999999999992,245.9054
2024-04-24 09:20:00,36.0,80.0,1473.028,3839.679,27.79005,143.2618,70.97484,70.4302,50.9832649,54.3172379,1102.838,78.71479451058426,2366.651,7.437455999999999,246.1216
2024-04-24 09:30:00,36.0,80.0,1467.662,3811.465,27.57342,145.7713,70.31134,69.78731,50.5631,53.7310181,1099.972,78.33974267474576,2343.803,7.158423999999996,243.5473
2024-04-24 09:40:00,36.0,80.0,1466.402,3821.045,27.67915,143.6715,70.47939,69.1434,51.3737831,53.948082,1098.1311,78.51693915225226,2354.643,7.092904,243.6978
2024-04-24 09:50:00,36.0,80.0,1464.263,3811.331,27.74517,141.5349,70.26688,70.20606,50.82844,52.8771973,1096.75928,78.39238821956728,2347.068,6.98167599999999,245.264
2024-04-24 10:00:00,36.0,80.0,1459.816,3781.246,27.60378,146.2431,69.89099,70.29087,50.47117,52.88202,1093.89612,77.97011460482094,2321.4300000000003,6.750431999999996,243.6172
2024-04-24 10:10:00,36.0,80.0,1467.043,3819.416,27.84367,141.8831,70.43221,70.32305,51.5900574,52.2828,1097.92993,78.47995944102576,2352.3730000000005,7.126235999999994,244.241
2024-04-24 10:20:00,36.0,80.0,1462.417,3806.93,27.78431,141.0381,70.15875,70.56587,51.524353,51.97618,1094.967,78.35004850005924,2344.513,6.885683999999993,243.7288
2024-04-24 10:30:00,36.0,80.0,1464.58,3813.874,27.65834,143.1299,70.27259,70.38832,51.21935,51.8504562,1096.93079,78.42893007671499,2349.294,6.998159999999994,247.3094
2024-04-24 10:40:00,36.0,80.0,1470.525,3826.368,27.84421,142.6854,70.4340744,69.6264,51.4591179,51.73423,1100.52112,78.53760699872457,2355.843,7.307300000000003,245.9008
2024-04-24 10:50:00,36.0,80.0,1489.747,3885.981,27.56572,147.5936,71.12664,70.28226,52.3986435,52.20086,1113.90417,79.2002299439922,2396.2340000000004,8.306843999999998,248.8562
2024-04-24 11:00:00,36.0,80.0,1485.249,3880.335,27.69485,146.0559,70.99279,70.20237,52.4245567,52.34904,1112.32214,79.18049993532088,2395.0860000000002,8.072947999999995,251.4608
2024-04-24 11:10:00,36.0,80.0,1481.79,3868.385,27.53199,146.5933,70.98448,70.2663956,52.3258972,51.5522575,1109.16846,79.04176630619588,2386.5950000000003,7.893079999999996,247.4139
2024-04-24 11:20:00,36.0,80.0,1482.322,3861.811,27.70921,146.7003,70.7615356,69.93667,52.29558,51.730217,1108.33411,78.92632884733177,2379.4890000000005,7.920743999999992,246.9857
2024-04-24 11:30:00,36.0,80.0,1476.915,3850.271,27.64643,145.592,70.65611,69.75642,52.26675,52.87605,1105.59875,78.8251041132183,2373.356,7.639579999999995,247.3059
2024-04-24 11:40:00,36.0,80.0,1474.337,3841.775,27.36357,145.3662,70.60197,69.51509,52.1934776,53.59875,1104.6521,78.72796367616682,2367.438,7.505523999999999,246.2483
2024-04-24 11:50:00,36.0,80.0,1473.182,3836.992,27.82459,143.8665,70.58572,69.74593,52.22434,54.6762848,1102.00525,78.66846039614592,2363.8100000000004,7.445464,246.4279
2024-04-24 12:00:00,36.0,80.0,1470.108,3833.749,27.61515,145.1016,70.37975,69.1755447,51.8720932,54.69402,1099.363,78.66492928220924,2363.6409999999996,7.285615999999993,245.8196
2024-04-24 12:10:00,36.0,80.0,1468.428,3835.229,27.66889,143.3676,70.40587,68.78651,51.9205132,55.5759468,1097.88733,78.71608960837736,2366.8009999999995,7.198256000000002,248.444
2024-04-24 12:20:00,36.0,80.0,1465.264,3831.586,27.62276,143.6786,69.99414,69.04645,51.7962227,55.8142662,1093.88049,78.7074797428429,2366.322,7.033727999999987,248.7908
2024-04-24 12:30:00,36.0,80.0,1469.612,3820.489,27.5364,150.213,70.2063,68.50509,51.53251,54.480175,1099.635,78.4561229766794,2350.877,7.259823999999999,244.9176
2024-04-24 12:40:00,36.0,80.0,1465.435,3819.633,27.76984,151.1012,70.132164,68.82258,51.3079,53.63603,1095.143,78.50941515092002,2354.198,7.042619999999991,245.3091
2024-04-24 12:50:00,36.0,80.0,1460.824,3810.681,27.74194,150.7151,69.82507,68.77328,50.51731,53.963623,1090.46753,78.43719806214706,2349.857,6.802847999999998,249.8304
2024-04-24 13:00:00,36.0,80.0,1482.862,3881.817,27.65581,154.7637,70.51227,69.00869,52.072,56.62414,1105.78247,79.24266246583248,2398.955,7.948824000000001,249.5902
2024-04-24 13:10:00,36.0,80.0,1479.568,3875.462,27.66466,154.9067,70.61071,69.42722,52.21772,59.2398224,1102.73865,79.19221059637997,2395.8940000000002,7.777535999999992,248.3254
2024-04-24 13:20:00,36.0,80.0,1476.108,3868.897,27.47682,154.4788,70.30729,70.0514145,52.37611,59.9143028,1098.91638,79.1409705018776,2392.7889999999998,7.597615999999995,251.9487
2024-04-24 13:30:00,36.0,80.0,1471.604,3863.918,27.36751,153.5678,70.1857758,69.83762,52.34993,60.4408569,1095.14453,79.1321487271442,2392.3140000000003,7.363407999999994,250.9717
2024-04-24 13:40:00,36.0,80.0,1469.589,3856.547,27.41953,153.3204,69.9925842,69.27244,52.3598137,59.7691345,1092.61426,79.04464702609667,2386.958,7.258627999999989,252.1685
2024-04-24 13:50:00,36.0,80.0,1471.186,3850.909,27.36006,153.301,70.37314,68.15726,52.4988,58.6149445,1094.14514,78.9273694883694,2379.723,7.341671999999995,249.6013
2024-04-24 14:00:00,36.0,80.0,1469.041,3842.779,27.37143,153.1004,70.19519,68.21718,52.2009773,57.9448051,1093.29639,78.82936452890047,2373.7380000000003,7.230131999999997,251.5918
2024-04-24 14:10:00,36.0,80.0,1464.672,3830.999,27.63409,151.6049,70.1106,69.51748,51.92762,56.9773865,1091.42407,78.7074129660335,2366.3269999999998,7.002943999999998,247.8239
2024-04-24 14:20:00,36.0,80.0,1463.924,3832.62,27.7156,151.4118,69.99848,69.1539841,52.0871048,57.6219673,1089.0553,78.74587977892912,2368.696,6.964047999999992,251.8168
2024-04-24 14:30:00,36.0,80.0,1458.542,3825.646,27.42077,150.6684,69.78863,68.80778,51.9661674,57.314167,1083.901,78.71855728554232,2367.1040000000003,6.684183999999992,250.7055
2024-04-24 14:40:00,36.0,80.0,1459.743,3818.231,27.56648,149.3519,69.83485,69.60444,51.88497,57.10573,1085.922,78.57813535285149,2358.4880000000003,6.7466359999999925,247.9908
2024-04-24 14:50:00,36.0,80.0,1461.779,3820.864,27.71051,148.5306,69.71007,68.990036,52.2025452,56.7626266,1087.43774,78.58840644895349,2359.085,6.852507999999993,249.8948
2024-04-24 15:00:00,36.0,80.0,1475.961,3876.04,27.55754,153.9205,70.37136,69.7404861,52.8518,57.291584,1096.2229,79.25918985930478,2400.0789999999997,7.589971999999999,251.8678
2024-04-24 15:10:00,36.0,80.0,1475.887,3865.084,27.53089,151.4773,70.06769,68.42673,52.2635269,57.48851,1096.50574,79.0825853812415,2389.197,7.586123999999996,254.1276
2024-04-24 15:20:00,36.0,80.0,1479.261,3867.662,27.60765,150.834,70.34387,68.786644,51.77939,57.11298,1100.53772,79.07048750193657,2388.401,7.761571999999996,250.1968
2024-04-24 15:30:00,36.0,80.0,1479.146,3861.642,27.39114,150.6011,70.32339,69.23023,52.4036255,56.95458,1101.10657,78.97446536824496,2382.496,7.755591999999991,250.5707
2024-04-24 15:40:00,36.0,80.0,1475.868,3852.792,27.25031,149.1806,70.34375,68.9718552,52.418335,57.10005,1098.85413,78.88296593206775,2376.924,7.585135999999997,251.5763
2024-04-24 15:50:00,36.0,80.0,1473.138,3840.211,27.32713,150.8196,70.21721,68.93148,52.399128,56.8994751,1095.49353,78.7217080047186,2367.073,7.443175999999995,252.0388
2024-04-24 16:00:00,36.0,80.0,1470.189,3840.271,27.54842,149.8403,70.24192,69.2209244,52.37168,56.6533546,1093.64941,78.77005282615342,2370.0820000000003,7.289827999999999,251.8677
2024-04-24 16:10:00,36.0,80.0,1471.042,3832.611,27.2875,148.9344,70.33785,68.8835144,52.3658257,56.4232979,1094.38281,78.63132478532256,2361.569,7.3341839999999925,250.6064
2024-04-24 16:20:00,36.0,80.0,1473.021,3831.829,27.34113,149.1633,70.3799438,69.06452,52.28903,56.521534,1094.735,78.58670995975345,2358.808,7.4370919999999945,250.2338
2024-04-24 16:30:00,36.0,80.0,1472.067,3831.818,27.47817,149.243,70.1743,69.445694,52.25536,56.0219078,1094.5896,78.60188045242009,2359.751,7.387483999999997,250.5989
2024-04-24 16:40:00,36.0,80.0,1470.758,3825.321,27.4349,147.779,70.24661,69.18417,52.04587,56.31994,1094.95764,78.51673039130496,2354.563,7.319415999999997,248.5104
2024-04-24 16:50:00,36.0,80.0,1470.172,3822.257,27.54415,147.9625,69.93057,69.0424,52.00732,56.0327263,1093.8429,78.47603733121436,2352.085,7.288943999999996,252.8783
2024-04-24 17:00:00,36.0,80.0,1469.675,3815.884,27.51784,147.2434,70.2453461,68.61836,52.0144844,55.9671135,1093.971,78.37968739777823,2346.209,7.263099999999995,249.3555
2024-04-24 17:10:00,36.0,80.0,1466.224,3807.692,27.41268,146.6458,70.14096,68.91352,51.963356,55.7521248,1091.09961,78.30108824457307,2341.468,7.08364799999999,249.1205
2024-04-24 17:20:00,36.0,80.0,1468.999,3813.002,27.48273,147.2496,70.13965,69.04307,52.05302,56.05395,1092.5011,78.34336122000005,2344.0029999999997,7.227947999999996,250.0354
2024-04-24 17:30:00,36.0,80.0,1468.188,3811.048,27.46062,146.6047,70.12975,69.04227,52.07222,56.02635,1092.50549,78.3244157509903,2342.8599999999997,7.185776000000003,249.3713
2024-04-24 17:40:00,36.0,80.0,1467.756,3808.12,27.64629,147.008,70.2062,68.7156,52.0688133,55.9394,1092.38257,78.2833691668787,2340.3639999999996,7.163312000000004,248.6727
2024-04-24 17:50:00,36.0,80.0,1469.993,3816.041,27.4378,147.4634,70.29347,68.9952,52.1887054,55.8387451,1093.29456,78.37713002698058,2346.0480000000002,7.279635999999997,251.0908
2024-04-24 18:00:00,36.0,80.0,1488.086,3873.696,27.57227,151.9738,70.6619,69.98035,52.77531,55.8567162,1106.87793,79.02731523675527,2385.6099999999997,8.220471999999997,255.7119
2024-04-24 18:10:00,36.0,80.0,1483.304,3861.703,27.50281,151.2295,70.7169,69.12956,52.6302567,55.83413,1103.89526,78.90883138994337,2378.399,7.971807999999999,253.8087
2024-04-24 18:20:00,36.0,80.0,1482.973,3854.342,27.54586,151.5311,70.60366,69.2438354,52.5230179,55.40083,1103.14551,78.79423164076321,2371.369,7.954595999999995,254.2834
2024-04-24 18:30:00,36.0,80.0,1484.337,3855.665,27.55946,150.7134,70.8623657,69.4956741,52.5448341,55.5440369,1103.354,78.7939040670647,2371.328,8.025523999999997,252.763
2024-04-24 18:40:00,36.0,80.0,1477.973,3843.056,27.50332,149.5134,70.4099,69.28195,52.1950645,55.4252,1099.07483,78.69044411681577,2365.083,7.694595999999991,254.1288
2024-04-24 18:50:00,36.0,80.0,1476.638,3833.931,27.58124,149.2939,70.43201,68.99377,52.25742,55.27711,1098.33533,78.56285733027356,2357.293,7.625175999999995,252.8367
2024-04-24 19:00:00,36.0,80.0,1474.902,3829.705,27.55887,148.1763,70.3973,68.79388,52.0835037,55.6256523,1096.91382,78.52170239551802,2354.803,7.534903999999996,251.9079
2024-04-24 19:10:00,36.0,80.0,1471.027,3816.456,27.57617,147.4464,70.22819,68.7196,51.862072,55.591114,1094.77014,78.36724910559161,2345.429,7.333404000000003,251.1206
2024-04-24 19:20:00,36.0,80.0,1470.908,3813.959,27.42713,146.3922,70.06415,68.85866,51.9138565,55.261837,1093.48352,78.32823931485034,2343.051,7.327215999999988,252.3027
2024-04-24 19:30:00,36.0,80.0,1469.112,3804.903,27.6736,146.269,70.24811,69.06244,51.9172134,55.32799,1092.22046,78.20866090026483,2335.7909999999997,7.233824000000005,249.5426
2024-04-24 19:40:00,36.0,80.0,1473.057,3820.379,27.69306,147.4301,70.18838,68.73434,51.9436,55.2165,1095.05115,78.3987802747036,2347.322,7.438963999999998,250.43
2024-04-24 19:50:00,36.0,80.0,1485.621,3863.751,27.61267,150.6957,70.63741,69.54807,52.4193459,55.90292,1104.1283,78.90502878721001,2378.13,8.092292,253.6339
2024-04-24 20:00:00,36.0,80.0,1483.65,3853.022,27.57334,150.2522,70.36526,69.40985,52.2730331,55.3851738,1103.59387,78.76184104084066,2369.372,7.989800000000002,255.2239
2024-04-24 20:10:00,36.0,80.0,1480.831,3843.099,27.66543,149.374,70.39752,69.04811,52.25463,55.52505,1100.81506,78.64520181885216,2362.268,7.8432119999999905,253.5427
2024-04-24 20:20:00,36.0,80.0,1482.318,3844.417,27.58858,148.9615,70.38393,69.3328,52.25642,55.45255,1102.5144,78.64281549188586,2362.099,7.920536,253.5802
2024-04-24 20:30:00,36.0,80.0,1477.703,3832.801,27.62924,148.4284,70.36559,69.17175,52.1738739,55.3813934,1098.14551,78.52723440873173,2355.098,7.680555999999996,252.0893
2024-04-24 20:40:00,36.0,80.0,1473.44,3821.788,27.54053,147.0709,70.157074,69.1092758,51.9832764,55.44693,1095.47131,78.41568280397917,2348.348,7.458880000000001,251.7395
2024-04-24 20:50:00,36.0,80.0,1471.296,3814.854,27.50588,147.7043,69.97218,68.81292,51.9447174,55.07519,1091.634,78.3366501493539,2343.558,7.347392,252.73
2024-04-24 21:00:00,36.0,80.0,1472.074,3817.065,27.58435,147.4995,70.08758,69.08751,51.9490128,55.2738647,1093.56348,78.36033690971497,2344.991,7.387848000000002,250.0292
2024-04-24 21:10:00,36.0,80.0,1466.489,3800.442,27.56442,146.2513,69.84574,68.5464249,51.8004379,54.8968277,1088.87036,78.17780441602218,2333.953,7.097427999999995,249.6186
2024-04-24 21:20:00,36.0,80.0,1466.544,3799.83,27.67325,145.0632,69.80494,68.39824,51.72973,55.3449059,1089.99109,78.16686131669061,2333.286,7.100287999999998,250.1398
2024-04-24 21:30:00,36.0,80.0,1464.625,3800.321,27.66606,145.603,69.856514,68.84204,51.6788025,54.9939575,1087.62549,78.20595432599372,2335.696,7.000499999999998,249.9774
2024-04-24 21:40:00,36.0,80.0,1464.674,3794.233,27.48367,144.7701,69.8335953,69.04631,51.699192,54.9401779,1088.4259,78.1051289449591,2329.559,7.0030479999999935,247.8876
2024-04-24 21:50:00,36.0,80.0,1462.073,3790.615,27.80493,144.6722,69.64524,68.79006,51.5919037,54.8991776,1085.52319,78.08773865489279,2328.5419999999995,6.867796000000006,250.4312
2024-04-24 22:00:00,36.0,80.0,1465.825,3790.108,27.61667,144.4726,69.95128,68.5397644,51.7157478,55.065094,1089.143,78.01863453636531,2324.2830000000004,7.0629,249.507
2024-04-24 22:10:00,36.0,80.0,1461.159,3784.614,27.51114,145.5211,69.67245,68.4097748,51.4663734,55.00479,1084.31409,78.00380380191979,2323.455,6.820268000000004,250.7948
2024-04-24 22:20:00,36.0,80.0,1460.406,3782.357,27.56482,144.2583,69.64542,68.4234848,51.47874,55.2879448,1083.4718,77.97884671590614,2321.951,6.78111199999999,252.2025
2024-04-24 22:30:00,36.0,80.0,1466.783,3797.988,27.47654,147.4561,69.91096,68.50287,51.6110649,55.4608231,1088.63977,78.1327273736339,2331.205,7.112715999999989,252.7537
2024-04-24 22:40:00,36.0,80.0,1481.252,3852.481,27.72729,149.7856,70.46991,69.08129,52.1316757,55.73594,1097.95886,78.79151944318333,2371.2290000000003,7.8651039999999925,254.9214
2024-04-24 22:50:00,36.0,80.0,1484.155,3865.008,27.63134,150.7298,70.4873352,69.2805557,52.281498,55.1787834,1101.39636,78.94898022757991,2380.853,8.016059999999996,255.0601
2024-04-24 23:00:00,36.0,80.0,1480.892,3851.146,27.69045,150.3695,70.27036,69.12808,52.1043549,55.2163849,1098.49329,78.77553352971267,2370.254,7.846384,255.012
2024-04-24 23:10:00,36.0,80.0,1477.572,3836.757,27.55167,149.0873,70.34471,68.67858,52.0191574,55.1587257,1097.20581,78.59401704976227,2359.1850000000004,7.673743999999995,255.2121
2024-04-24 23:20:00,36.0,80.0,1471.684,3809.76,27.67729,147.2552,70.0258942,69.21429,51.72134,55.0178,1093.44275,78.24682808231121,2338.076,7.367567999999994,253.4884
2024-04-24 23:30:00,36.0,80.0,1471.955,3815.06,27.75715,147.2791,70.1060944,68.99117,51.7624855,54.48817,1094.237,78.32939097573352,2343.105,7.381659999999996,255.5135
2024-04-24 23:40:00,36.0,80.0,1467.784,3800.119,27.79988,145.9768,70.1735153,68.64592,51.709465,54.7938728,1092.2594,78.15155373995994,2332.335,7.164768000000005,251.9525
2024-04-24 23:50:00,36.0,80.0,1466.091,3793.611,27.84038,145.1615,70.04601,68.8079758,51.60937,54.58343,1090.18689,78.07196219679265,2327.52,7.076731999999994,247.6393
2024-04-25 00:00:00,36.0,80.0,1465.5,3794.857,27.85789,145.7843,69.7099152,68.7300644,51.6614571,54.4254875,1088.32007,78.10201967467101,2329.357,7.045999999999993,253.735
2024-04-25 00:10:00,36.0,80.0,1464.899,3789.275,27.84904,144.7219,70.0759659,68.50573,51.5952454,54.330574,1089.54236,78.01992681719221,2324.376,7.014747999999994,248.6352
2024-04-25 00:20:00,36.0,80.0,1489.818,3864.26,27.75377,151.2107,70.89475,69.19915,52.4030037,55.1897964,1107.46228,78.84601669531489,2374.442,8.310535999999997,252.2049
2024-04-25 00:30:00,36.0,80.0,1483.448,3856.613,27.65505,151.2097,70.687645,69.05087,52.2492943,55.3261528,1101.10815,78.82362189565302,2373.165,7.9792960000000015,253.8165
2024-04-25 00:40:00,36.0,80.0,1483.228,3852.923,27.62692,150.3917,70.6148,69.36267,52.32272,55.1435242,1102.191,78.76700267458756,2369.6949999999997,7.967856000000001,256.7797
2024-04-25 00:50:00,36.0,80.0,1481.105,3844.826,27.79885,149.6786,70.53863,69.11305,52.24492,54.91974,1101.20923,78.66899625844573,2363.721,7.857459999999996,252.6605
2024-04-25 01:00:00,36.0,80.0,1478.913,3837.757,27.68259,149.1791,70.6181259,69.22863,52.0696869,54.68695,1099.47009,78.58878203277231,2358.844,7.743475999999997,254.4752
2024-04-25 01:10:00,36.0,80.0,1477.523,3828.801,27.86476,149.3538,70.6114044,69.04377,51.8622,54.7356339,1097.313,78.46468883706783,2351.2780000000002,7.67119599999999,251.5985
2024-04-25 01:20:00,36.0,80.0,1468.91,3812.074,27.66264,148.1923,69.9536743,68.48442,51.4580536,54.7601242,1091.21167,78.32958383730089,2343.1639999999998,7.223320000000005,251.0233
2024-04-25 01:30:00,36.0,80.0,1464.948,3796.091,27.80638,146.6548,69.9043961,68.69097,51.2386,54.1664658,1089.02856,78.13123805877875,2331.143,7.017295999999999,254.5662
2024-04-25 01:40:00,36.0,80.0,1464.779,3793.69,27.74707,145.9719,70.1136551,68.70541,51.1158562,53.9933434,1088.63257,78.0945012201954,2328.911,7.008507999999999,248.6859
2024-04-25 01:50:00,36.0,80.0,1460.108,3785.178,27.69025,146.1129,69.785614,68.8384857,51.09536,54.8248367,1084.51233,78.03011551537794,2325.0699999999997,6.765615999999994,253.2032
2024-04-25 02:00:00,36.0,80.0,1460.908,3787.977,27.78993,145.5021,69.8136444,68.75333,51.0072975,54.6834679,1085.485,78.06321199982095,2327.069,6.80721599999999,248.7645
2024-04-25 02:10:00,36.0,80.0,1485.091,3857.635,27.79184,152.5812,70.56885,69.2402649,51.7808647,55.46172,1102.58984,78.81391205709043,2372.5440000000003,8.06473199999999,256.2352
2024-04-25 02:20:00,36.0,80.0,1481.053,3846.969,27.7635,150.4548,70.66772,69.48027,51.7002258,54.67596,1102.57251,78.70481167435567,2365.916,7.854756000000005,257.0339
2024-04-25 02:30:00,36.0,80.0,1478.137,3836.012,27.81912,149.9359,70.36895,69.32314,51.3944054,54.7896729,1099.36328,78.57274901728678,2357.875,7.703123999999991,254.7288
2024-04-25 02:40:00,36.0,80.0,1477.285,3832.24,27.75077,149.51,70.41877,69.42482,51.5802765,54.2625923,1098.15845,78.52479009076202,2354.955,7.658819999999997,252.4183
2024-04-25 02:50:00,36.0,80.0,1472.204,3817.014,27.72857,148.4854,70.32222,68.94965,51.49677,54.6936646,1093.9967,78.3574034608291,2344.8100000000004,7.394607999999995,252.9735
2024-04-25 03:00:00,36.0,80.0,1471.272,3808.635,27.72524,147.9392,70.41959,69.08709,51.422184,54.5307426,1094.08142,78.23502034437885,2337.3630000000003,7.346143999999992,250.532
2024-04-25 03:10:00,36.0,80.0,1468.096,3806.035,27.82293,148.2713,70.11144,68.4084549,51.410038,54.3379974,1091.93909,78.24366400947324,2337.939,7.180992,256.4461
2024-04-25 03:20:00,36.0,80.0,1463.382,3796.2,27.77573,146.3453,69.9602,68.47028,51.29985,54.7421455,1087.88586,78.15836279714537,2332.8179999999998,6.935863999999997,251.7182
2024-04-25 03:30:00,36.0,80.0,1461.712,3795.134,27.73139,146.5117,69.9020538,68.048584,51.2204361,54.88912,1083.74963,78.1678589453585,2333.422,6.849023999999996,250.961
2024-04-25 03:40:00,36.0,80.0,1461.632,3791.776,27.7639,146.379,69.80368,68.18349,51.442234,54.8703957,1084.98,78.11396638650194,2330.144,6.844863999999997,251.3646
2024-04-25 03:50:00,36.0,80.0,1460.683,3784.081,27.8532,145.8326,69.9056244,68.29691,51.3498764,54.6159439,1084.4248,78.00274284358733,2323.398,6.795515999999998,251.8615
2024-04-25 04:00:00,36.0,80.0,1458.686,3781.024,27.85737,145.4297,69.8181839,68.53202,51.3714561,54.7412529,1082.61621,77.98477599994953,2322.3379999999997,6.691671999999995,251.3046
2024-04-25 04:10:00,36.0,80.0,1460.205,3782.176,27.79625,145.2919,69.71962,68.14661,51.3915863,54.94953,1083.32642,77.97912424206497,2321.971,6.770659999999988,251.1548
2024-04-25 04:20:00,36.0,80.0,1460.762,3776.977,27.88849,144.552,69.8333054,68.45829,51.3699341,54.2959366,1084.57532,77.88442707895703,2316.215,6.799623999999991,250.514
2024-04-25 04:30:00,36.0,80.0,1457.839,3775.23,27.87196,145.2593,69.45335,68.09861,51.19993,54.8381424,1082.04248,77.90305705412722,2317.391,6.64762799999999,251.8067
2024-04-25 04:40:00,36.0,80.0,1460.298,3781.939,28.01836,144.7617,69.8304138,67.9693451,51.36766,54.82651,1084.01392,77.97371382369387,2321.6409999999996,6.7754959999999995,248.5689
2024-04-25 04:50:00,36.0,80.0,1458.381,3773.812,27.99182,143.7292,69.810524,67.9362,51.2975731,54.43863,1082.72668,77.87088420911822,2315.4309999999996,6.675812000000004,249.0181
2024-04-25 05:00:00,36.0,80.0,1459.396,3771.415,27.8065,143.8046,69.72422,67.8811,51.32667,54.48758,1084.49756,77.81486586789018,2312.0190000000002,6.728591999999992,251.8623
2024-04-25 05:10:00,36.0,80.0,1461.522,3785.752,27.74031,146.1391,69.7515259,68.32282,51.40188,55.0337029,1086.28113,78.01665447080585,2324.23,6.839143999999991,254.2066
2024-04-25 05:20:00,36.0,80.0,1485.182,3858.69,27.89592,151.3598,70.56953,69.16679,52.11382,55.5455132,1101.91382,78.82964361765418,2373.508,8.069463999999996,255.0823
2024-04-25 05:30:00,36.0,80.0,1481.661,3846.529,27.74364,150.706,70.66039,68.6021347,52.0030975,55.1794739,1098.63623,78.68785989251725,2364.868,7.886372000000001,254.4655
2024-04-25 05:40:00,36.0,80.0,1477.807,3836.223,27.78749,149.8926,70.25532,68.5894547,51.9159,55.2398148,1096.80164,78.58150852932499,2358.416,7.685963999999994,255.1166
2024-04-25 05:50:00,36.0,80.0,1473.405,3824.91,27.82335,148.3259,70.33721,68.45473,51.7447853,55.0221252,1093.42065,78.4673623759914,2351.505,7.457059999999996,255.1513
2024-04-25 06:00:00,36.0,80.0,1472.469,3820.72,27.7977,148.6059,70.19384,68.43404,51.5756073,55.4332123,1092.71082,78.41384797737268,2348.2509999999997,7.408388,255.3887
2024-04-25 06:10:00,36.0,80.0,1469.12,3806.864,27.90337,147.3068,70.0721741,68.1434555,51.45854,54.9347649,1088.85828,78.24072475652211,2337.744,7.234239999999988,253.4667
2024-04-25 06:20:00,36.0,80.0,1466.734,3802.219,27.78768,145.9969,70.38349,68.36001,51.4504356,54.8780937,1088.74292,78.20302846200288,2335.485,7.110167999999994,253.3792
2024-04-25 06:30:00,36.0,80.0,1464.611,3793.539,27.872,145.168,70.00379,68.965416,51.39397,54.97269,1087.7113,78.09473763923698,2328.928,6.999771999999997,250.2097
